buyer_id,seller_id,price,qty,taker_side
3716,4787,100.15,21,BUY
3716,4825,100.15,59,BUY
3744,4825,100.15,34,BUY
3744,4830,100.15,8,BUY
3744,4902,100.15,13,BUY
3744,4903,100.15,31,BUY
3855,4903,100.15,50,BUY
3855,4931,100.15,2,BUY
3873,4931,100.15,7,BUY
3906,4931,100.15,24,BUY
3906,4939,100.15,4,BUY
4229,4939,100.15,37,BUY
4229,4995,100.15,37,BUY
4247,4995,100.15,23,BUY
4247,4998,100.15,58,BUY
4271,1830,100.15,20,BUY
317,1830,100.15,18,BUY
317,1866,100.15,18,BUY
317,1911,100.15,40,BUY
317,4710,100.15,17,BUY
337,4710,100.15,44,BUY
337,4818,100.15,54,BUY
338,4818,100.15,28,BUY
346,4818,100.15,9,BUY
346,4933,100.15,59,BUY
358,4933,100.15,24,BUY
358,4954,100.15,64,BUY
358,1772,100.15,12,BUY
362,1772,100.15,11,BUY
362,1842,100.15,32,BUY
364,1842,100.15,37,BUY
364,1890,100.15,4,BUY
398,1890,100.15,38,BUY
415,1890,100.15,35,BUY
415,1894,100.15,4,BUY
415,4631,100.15,21,BUY
415,4722,100.15,21,BUY
454,4722,100.15,61,BUY
454,4728,100.15,1,BUY
454,4748,100.15,13,BUY
458,4748,100.15,5,BUY
2550,4748,100.15,80,BUY
2550,4755,100.15,10,BUY
2551,4755,100.15,17,BUY
2551,4798,100.15,57,BUY
2551,4814,100.15,13,BUY
2747,4814,100.15,46,BUY
2762,4814,100.15,18,BUY
2762,4920,100.15,6,BUY
3435,4920,100.15,68,BUY
3688,4920,100.15,6,BUY
3688,907,100.15,19,BUY
3769,907,100.15,15,BUY
3791,907,100.15,25,BUY
3791,1741,100.15,16,BUY
3791,1745,100.15,6,BUY
3791,1758,100.15,48,BUY
3852,1758,100.15,13,BUY
3852,1852,100.15,42,BUY
3852,1910,100.15,45,BUY
3876,1910,100.15,25,BUY
3876,1961,100.15,6,BUY
3925,1961,100.15,17,BUY
3976,1961,100.15,40,BUY
3976,4638,100.15,45,BUY
4252,4638,100.15,5,BUY
302,4638,100.15,21,BUY
309,4638,100.15,29,BUY
309,4727,100.15,30,BUY
393,4727,100.15,30,BUY
393,4753,100.15,35,BUY
393,4793,100.15,5,BUY
413,4793,100.15,18,BUY
477,4793,100.15,31,BUY
477,4802,100.15,51,BUY
2404,4802,100.15,17,BUY
2404,4819,100.15,3,BUY
2404,4826,100.15,1,BUY
2546,4826,100.15,9,BUY
2546,4831,100.15,13,BUY
2558,4831,100.15,25,BUY
2615,4831,100.15,14,BUY
2640,4831,100.15,25,BUY
2640,4843,100.15,50,BUY
2758,4843,100.15,6,BUY
2758,4844,100.15,52,BUY
2758,4924,100.15,27,BUY
2774,4924,100.15,27,BUY
2774,4957,100.15,2,BUY
2776,4957,100.15,73,BUY
3630,4957,100.15,13,BUY
